id:ID(EVENT),event_type,type,event_subtype,publish_time,Entity_type
0a5acce6239111eb94400242ac110010,business,event,start_org,1602393683,event
0a5acfe8239111eb94400242ac110010,movement,event,transport,1602393683,event
0a5ad204239111eb94400242ac110010,movement,event,transport,1602393683,event
0a5ad420239111eb94400242ac110010,movement,event,transport,1602393683,event
0a5ad664239111eb94400242ac110010,movement,event,transport,1602393683,event
0a5b38ac239111eb94400242ac110010,transaction,event,transfer_money,1602393739,event
0a5bb4e4239111eb94400242ac110010,personell,event,end_position,1602393783,event
0a5f0f5e239111eb94400242ac110010,life,event,die,1602393685,event
0a5f1472239111eb94400242ac110010,life,event,die,1602393685,event
0a5f1756239111eb94400242ac110010,movement,event,transport,1602393685,event
0a5f19c2239111eb94400242ac110010,movement,event,transport,1602393685,event
0a5f1c42239111eb94400242ac110010,movement,event,transport,1602393685,event
0a5f1e90239111eb94400242ac110010,movement,event,transport,1602393685,event
0a5fed16239111eb94400242ac110010,movement,event,transport,1602393975,event
0a6286a2239111eb94400242ac110010,movement,event,transport,1602394050,event
0a62cebe239111eb94400242ac110010,life,event,marry,1602396621,event
0a63cc7e239111eb94400242ac110010,movement,event,transport,1602404700,event
0a64365a239111eb94400242ac110010,life,event,marry,1602345600,event
0a643a06239111eb94400242ac110010,life,event,marry,1602345600,event
0a64b2ce239111eb94400242ac110010,contact,event,meet,1602394051,event
0a64b6de239111eb94400242ac110010,movement,event,transport,1602394051,event
0a696ddc239111eb94400242ac110010,personell,event,start_position,1602402938,event
0a6971b0239111eb94400242ac110010,business,event,start_org,1602402938,event
0a6974bc239111eb94400242ac110010,contact,event,meet,1602402938,event
0a69771e239111eb94400242ac110010,contact,event,meet,1602402938,event
0a69796c239111eb94400242ac110010,movement,event,transport,1602402938,event
0a697ba6239111eb94400242ac110010,business,event,start_org,1602402938,event
0a697d04239111eb94400242ac110010,conflict,event,attack,1602402938,event
0a697eda239111eb94400242ac110010,business,event,merge_org,1602402938,event
0a698150239111eb94400242ac110010,business,event,merge_org,1602402938,event
0a6983b2239111eb94400242ac110010,transaction,event,transfer_ownership,1602402938,event
0a698664239111eb94400242ac110010,movement,event,transport,1602402938,event
0a6987cc239111eb94400242ac110010,personell,event,start_position,1602402938,event
0a698920239111eb94400242ac110010,personell,event,start_position,1602402938,event
0a698b8c239111eb94400242ac110010,movement,event,transport,1602402938,event
0a698d6c239111eb94400242ac110010,business,event,start_org,1602402938,event
0a698fb0239111eb94400242ac110010,movement,event,transport,1602402938,event
0a6991ea239111eb94400242ac110010,personell,event,start_position,1602402938,event
0a6a3276239111eb94400242ac110010,justice,event,charge_indict,1602377728,event
0a6a9c52239111eb94400242ac110010,movement,event,transport,1602393776,event
0a6b3df6239111eb94400242ac110010,life,event,die,1602419221,event
0a6d6496239111eb94400242ac110010,business,event,start_org,16023939a09,event
0a6d66f8239111eb94400242ac110010,business,event,start_org,16023939a09,event
0a6e46c2239111eb94400242ac110010,personell,event,start_position,1602375022,event
0a6ec912239111eb94400242ac110010,movement,event,transport,1602345600,event
0a6eccdc239111eb94400242ac110010,life,event,die,1602345600,event
0a6ecf66239111eb94400242ac110010,movement,event,transport,1602345600,event
0a6ed1b4239111eb94400242ac110010,movement,event,transport,1602345600,event
0a6f2ae2239111eb94400242ac110010,movement,event,transport,1602394008,event
0a6f2d08239111eb94400242ac110010,movement,event,transport,1602394008,event
0a6f2e52239111eb94400242ac110010,movement,event,transport,1602394008,event
0a70a502239111eb94400242ac110010,personell,event,end_position,1602393754,event
0a70a99e239111eb94400242ac110010,personell,event,start_position,1602393754,event
0a70ac28239111eb94400242ac110010,personell,event,end_position,1602393754,event
0a7218d8239111eb94400242ac110010,life,event,die,1602396593,event
0a731e7c239111eb94400242ac110010,transaction,event,transfer_ownership,1602394052,event
0a7443a6239111eb94400242ac110010,movement,event,transport,1602396589,event
0a749806239111eb94400242ac110010,transaction,event,transfer_money,1602415419,event
0a749b62239111eb94400242ac110010,transaction,event,transfer_money,1602415419,event
0a750bf6239111eb94400242ac110010,movement,event,transport,1602371424,event
0a750f5c239111eb94400242ac110010,life,event,die,1602371424,event
0a7510ec239111eb94400242ac110010,life,event,die,1602371424,event
0a755a52239111eb94400242ac110010,transaction,event,transfer_ownership,16024192a09,event
0a763f44239111eb94400242ac110010,movement,event,transport,1602419227,event
0a764228239111eb94400242ac110010,life,event,die,1602419227,event
0a7696e2239111eb94400242ac110010,business,event,start_org,1602371425,event
0a791976239111eb94400242ac110010,life,event,die,1602345600,event
0a79a79c239111eb94400242ac110010,movement,event,transport,1602394680,event
0a7b437c239111eb94400242ac110010,contact,event,meet,1602345600,event
0a7c0a1e239111eb94400242ac110010,contact,event,meet,1602345600,event
0a7c0eba239111eb94400242ac110010,contact,event,meet,1602345600,event
0a7c127a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a7c15c2239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a7c186a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a7c1bd0239111eb94400242ac110010,movement,event,transport,1602345600,event
0a7c1dce239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a7c213e239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a7c2544239111eb94400242ac110010,justice,event,sentence,1602345600,event
0a7f3072239111eb94400242ac110010,personell,event,end_position,1602386614,event
0a7f7780239111eb94400242ac110010,life,event,die,1602345600,event
0a813d54239111eb94400242ac110010,movement,event,transport,1602345600,event
0a81406a239111eb94400242ac110010,contact,event,meet,1602345600,event
0a814466239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a8146a0239111eb94400242ac110010,personell,event,start_position,1602345600,event
0a81a802239111eb94400242ac110010,personell,event,start_position,1602345600,event
0a82156c239111eb94400242ac110010,personell,event,start_position,1602345600,event
0a821814239111eb94400242ac110010,personell,event,start_position,1602345600,event
0a830058239111eb94400242ac110010,life,event,die,1602423360,event
0a8303be239111eb94400242ac110010,life,event,die,1602423360,event
0a830648239111eb94400242ac110010,life,event,die,1602423360,event
0a8308a0239111eb94400242ac110010,life,event,die,1602423360,event
0a846470239111eb94400242ac110010,conflict,event,attack,1602345600,event
0a8467ea239111eb94400242ac110010,conflict,event,attack,1602345600,event
0a8469f2239111eb94400242ac110010,conflict,event,attack,1602345600,event
0a846b32239111eb94400242ac110010,conflict,event,attack,1602345600,event
0a846c40239111eb94400242ac110010,conflict,event,attack,1602345600,event
0a85c5e0239111eb94400242ac110010,justice,event,arrest_jail,1602377460,event
0a85cb08239111eb94400242ac110010,movement,event,transport,1602377460,event
0a868142239111eb94400242ac110010,contact,event,meet,1602345600,event
0a89325c239111eb94400242ac110010,movement,event,transport,1602345600,event
0a8934f0239111eb94400242ac110010,movement,event,transport,1602345600,event
0a8937de239111eb94400242ac110010,movement,event,transport,1602345600,event
0a894332239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a8946e8239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a8c7cfa239111eb94400242ac110010,contact,event,meet,1602345600,event
0a8c7f52239111eb94400242ac110010,movement,event,transport,1602345600,event
0a8d5616239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a8d5a80239111eb94400242ac110010,personell,event,end_position,1602345600,event
0a8d5d3c239111eb94400242ac110010,personell,event,start_position,1602345600,event
0a8f07fe239111eb94400242ac110010,movement,event,transport,1602345600,event
0a8f0ce0239111eb94400242ac110010,business,event,start_org,1602345600,event
0a8f100a239111eb94400242ac110010,life,event,die,1602345600,event
0a901b12239111eb94400242ac110010,personell,event,end_position,1602345600,event
0a901eb4239111eb94400242ac110010,movement,event,transport,1602345600,event
0a924112239111eb94400242ac110010,movement,event,transport,1602384360,event
0a936574239111eb94400242ac110010,contact,event,meet,1602345600,event
0a96004a239111eb94400242ac110010,contact,event,meet,1602345600,event
0a96ad9c239111eb94400242ac110010,movement,event,transport,1602345600,event
0a97c24a239111eb94400242ac110010,contact,event,meet,1602345600,event
0a97c59c239111eb94400242ac110010,personell,event,end_position,1602345600,event
0a9a7238239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9a75ee239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9a7828239111eb94400242ac110010,personell,event,end_position,1602345600,event
0a9a7a8a239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9a7c6a239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9a7eae239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9b6d0a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a9b6f76239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a9cc22c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0a9cc650239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9cc952239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9ccbf0239111eb94400242ac110010,contact,event,meet,1602345600,event
0a9cce34239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9e827e239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0a9e8788239111eb94400242ac110010,movement,event,transport,1602345600,event
0a9fa028239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9fa56e239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9fa7c6239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9fab0e239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9faeb0239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9fb1f8239111eb94400242ac110010,movement,event,transport,1602378000,event
0a9fb52c239111eb94400242ac110010,business,event,merge_org,1602378000,event
0aa0a414239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa0a7f2239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0aa0a9dc239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa0ab9e239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa0ad42239111eb94400242ac110010,justice,event,sentence,1602345600,event
0aa0aedc239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa0ba094239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa0b256239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0aa0b40e239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa25084239111eb94400242ac110010,life,event,die,1602345600,event
0aa25458239111eb94400242ac110010,conflict,event,attack,1602345600,event
0aa25656239111eb94400242ac110010,life,event,die,1602345600,event
0aa2582c239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa26290239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa3d2e2239111eb94400242ac110010,conflict,event,attack,1602345600,event
0aa50aea239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa50f40239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa510d0239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa51206239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa51346239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa515d0239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa51814239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa519d6239111eb94400242ac110010,contact,event,meet,1602345600,event
0aa51b70239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa51d64239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa85ab0239111eb94400242ac110010,personell,event,start_position,1602345600,event
0aa85d4e239111eb94400242ac110010,personell,event,start_position,1602345600,event
0aa85fc4239111eb94400242ac110010,movement,event,transport,1602345600,event
0aa861d6239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aab864a239111eb94400242ac110010,movement,event,transport,1602345600,event
0aab89f6239111eb94400242ac110010,contact,event,meet,1602345600,event
0aab8d48239111eb94400242ac110010,movement,event,transport,1602345600,event
0aab8f64239111eb94400242ac110010,contact,event,meet,1602345600,event
0aab9b80239111eb94400242ac110010,movement,event,transport,1602345600,event
0aab9e28239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aab9ff4239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aaba166239111eb94400242ac110010,movement,event,transport,1602345600,event
0aaba364239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aaba558239111eb94400242ac110010,movement,event,transport,1602345600,event
0aaba724239111eb94400242ac110010,movement,event,transport,1602345600,event
0aaba904239111eb94400242ac110010,contact,event,meet,1602345600,event
0aac5ee4239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aac6326239111eb94400242ac110010,conflict,event,attack,1602345600,event
0aac6592239111eb94400242ac110010,movement,event,transport,1602345600,event
0aac66fa239111eb94400242ac110010,conflict,event,attack,1602345600,event
0aad4e8a239111eb94400242ac110010,movement,event,transport,1602378000,event
0aad54d4239111eb94400242ac110010,movement,event,transport,1602378000,event
0aad5948239111eb94400242ac110010,movement,event,transport,1602378000,event
0aadff9c239111eb94400242ac110010,movement,event,transport,1602345600,event
0aae0406239111eb94400242ac110010,contact,event,meet,1602345600,event
0ab1ed5a239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab28878239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab28da0239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab3272e239111eb94400242ac110010,life,event,die,1602375000,event
0ab32b5c239111eb94400242ac110010,life,event,die,1602375000,event
0ab3ddfe239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab3e182239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab3e42a239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab3e682239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab3e8a8239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab3eac4239111eb94400242ac110010,business,event,merge_org,1602378000,event
0ab3ee52239111eb94400242ac110010,movement,event,transport,1602378000,event
0ab58d48239111eb94400242ac110010,conflict,event,attack,1602345600,event
0ab590ea239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ab5937e239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab59734239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab59a7c239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab62d2a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ab62ff0239111eb94400242ac110010,contact,event,meet,1602345600,event
0ab63360239111eb94400242ac110010,contact,event,meet,1602345600,event
0ab7124e239111eb94400242ac110010,personell,event,start_position,1602345600,event
0ab714c4239111eb94400242ac110010,movement,event,transport,1602345600,event
0ab8640a239111eb94400242ac110010,justice,event,sue,1602345600,event
0ab86798239111eb94400242ac110010,justice,event,trial_hearing,1602345600,event
0aba684a239111eb94400242ac110010,transaction,event,transfer_ownership,1602387532,event
0aba6ce6239111eb94400242ac110010,transaction,event,transfer_ownership,1602387532,event
0aba6fe8239111eb94400242ac110010,transaction,event,transfer_ownership,1602387532,event
0aba725e239111eb94400242ac110010,transaction,event,transfer_ownership,1602387532,event
0abc1334239111eb94400242ac110010,movement,event,transport,1602345600,event
0abc17e4239111eb94400242ac110010,conflict,event,attack,1602345600,event
0abc19c4239111eb94400242ac110010,movement,event,transport,1602345600,event
0abc1c26239111eb94400242ac110010,movement,event,transport,1602345600,event
0abc1f78239111eb94400242ac110010,movement,event,transport,1602345600,event
0abcac54239111eb94400242ac110010,movement,event,transport,1602387881,event
0abea6d0239111eb94400242ac110010,conflict,event,attack,1602345600,event
0abeaa40239111eb94400242ac110010,conflict,event,attack,1602345600,event
0abeabe4239111eb94400242ac110010,conflict,event,attack,1602345600,event
0abead24239111eb94400242ac110010,conflict,event,attack,1602345600,event
0ac1969c239111eb94400242ac110010,contact,event,meet,1602345600,event
0ac34c4e239111eb94400242ac110010,business,event,start_org,1602384991,event
0ac34fdc239111eb94400242ac110010,transaction,event,transfer_ownership,1602384991,event
0ac3523e239111eb94400242ac110010,transaction,event,transfer_ownership,1602384991,event
0ac35586239111eb94400242ac110010,justice,event,sue,1602384991,event
0ac59a12239111eb94400242ac110010,movement,event,transport,1602381037,event
0ac59e0e239111eb94400242ac110010,movement,event,transport,1602381037,event
0ac990a4239111eb94400242ac110010,business,event,start_org,1602345600,event
0acb119a239111eb94400242ac110010,transaction,event,transfer_ownership,1602345600,event
0acbf89e239111eb94400242ac110010,justice,event,trial_hearing,1602345600,event
0ace1214239111eb94400242ac110010,business,event,start_org,1602345600,event
0ace16f6239111eb94400242ac110010,transaction,event,transfer_ownership,1602345600,event
0ace194e239111eb94400242ac110010,transaction,event,transfer_ownership,1602345600,event
0acf16d2239111eb94400242ac110010,life,event,die,1602381571,event
0acf1b1e239111eb94400242ac110010,movement,event,transport,1602381571,event
0acf1f56239111eb94400242ac110010,life,event,die,1602381571,event
0acf21fe239111eb94400242ac110010,life,event,die,1602381571,event
0ad0a4de239111eb94400242ac110010,business,event,start_org,1602389228,event
0ad25c98239111eb94400242ac110010,movement,event,transport,1602381037,event
0ad26166239111eb94400242ac110010,movement,event,transport,1602381037,event
0ad43cc0239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ad6bc84239111eb94400242ac110010,personell,event,start_position,1602345600,event
0ad6c0b2239111eb94400242ac110010,personell,event,start_position,1602345600,event
0ad7c8e0239111eb94400242ac110010,contact,event,meet,1602345600,event
0ad7cbb0239111eb94400242ac110010,contact,event,meet,1602345600,event
0ada2dc4239111eb94400242ac110010,transaction,event,transfer_ownership,1602345600,event
0adb592e239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0adb5d8e239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb605e239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb61bc239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb643c239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb65e0239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb681a239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb6a4a239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb6c98239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb6e96239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0adb7076239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0adb7238239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb73fa239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0adb76b6239111eb94400242ac110010,movement,event,transport,1602345600,event
0adb7922239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0adb7b7a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0add6908239111eb94400242ac110010,personell,event,start_position,1602345600,event
0add6d72239111eb94400242ac110010,personell,event,start_position,1602345600,event
0add79ca239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0add7e34239111eb94400242ac110010,movement,event,transport,1602345600,event
0add80a0239111eb94400242ac110010,personell,event,end_position,1602345600,event
0add8352239111eb94400242ac110010,personell,event,start_position,1602345600,event
0add85d2239111eb94400242ac110010,personell,event,start_position,1602345600,event
0ade3f36239111eb94400242ac110010,movement,event,transport,1602345600,event
0ade4292239111eb94400242ac110010,conflict,event,attack,1602345600,event
0ade440e239111eb94400242ac110010,life,event,die,1602345600,event
0ade4576239111eb94400242ac110010,life,event,die,1602345600,event
0ade46d4239111eb94400242ac110010,conflict,event,attack,1602345600,event
0ade480a239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfab3c239111eb94400242ac110010,contact,event,meet,1602345600,event
0adfaed4239111eb94400242ac110010,contact,event,meet,1602345600,event
0adfb118239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfb3b6239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfb564239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfb76c239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfb956239111eb94400242ac110010,movement,event,transport,1602345600,event
0adfbbf4239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae3299c239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae3fb92239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae55848239111eb94400242ac110010,personell,event,start_position,1602345600,event
0ae55cb2239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae55e56239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae705e4239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae70a12239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae70cd8239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae70eea239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae711b0239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae71430239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae715fc239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae717c8239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae71980239111eb94400242ac110010,conflict,event,demonstrate,1602345600,event
0ae71b56239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae71d22239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae8129a239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae81650239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae81984239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae81c36239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae81f92239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae820fa239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae8230c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae825c8239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae8285c239111eb94400242ac110010,contact,event,meet,1602345600,event
0ae82a5a239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae82c1c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae82e74239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae830e0239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae833ba239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae8361c239111eb94400242ac110010,movement,event,transport,1602345600,event
0ae837f2239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0ae839e6239111eb94400242ac110010,business,event,merge_org,1602345600,event
0aeaab2c239111eb94400242ac110010,contact,event,meet,1602345600,event
0aeb6454239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb68d2239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb6a44239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb6bde239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb6d78239111eb94400242ac110010,movement,event,transport,1602345600,event
0aeb6f6c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb7142239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb7368239111eb94400242ac110010,movement,event,transport,1602345600,event
0aeb750c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aeb7728239111eb94400242ac110010,movement,event,transport,1602345600,event
0aeb78cc239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0aec55b2239111eb94400242ac110010,movement,event,transport,1602345600,event
0aec62b4239111eb94400242ac110010,conflict,event,demonstrate,1602345600,event
0aec657a239111eb94400242ac110010,conflict,event,attack,1602345600,event
0aed6308239111eb94400242ac110010,movement,event,transport,1602345600,event
0aee86f2239111eb94400242ac110010,personell,event,start_position,1602345600,event
0af1ec48239111eb94400242ac110010,personell,event,start_position,1602345600,event
0af1fa094239111eb94400242ac110010,contact,event,meet,1602345600,event
0af1f2ba239111eb94400242ac110010,movement,event,transport,1602345600,event
0af1f440239111eb94400242ac110010,contact,event,meet,1602345600,event
0af3a09ca239111eb94400242ac110010,movement,event,transport,1602383962,event
0af30d9e239111eb94400242ac110010,movement,event,transport,1602383962,event
0af3100a239111eb94400242ac110010,movement,event,transport,1602383962,event
0af3121c239111eb94400242ac110010,movement,event,transport,1602383962,event
0af3f9d4239111eb94400242ac110010,movement,event,transport,1602345600,event
0af3fd62239111eb94400242ac110010,contact,event,meet,1602345600,event
0af566c0239111eb94400242ac110010,movement,event,transport,1602345600,event
0af5699a239111eb94400242ac110010,movement,event,transport,1602345600,event
0af56b52239111eb94400242ac110010,movement,event,transport,1602345600,event
0af56daa239111eb94400242ac110010,movement,event,transport,1602345600,event
0af57020239111eb94400242ac110010,movement,event,transport,1602345600,event
0af57228239111eb94400242ac110010,movement,event,transport,1602345600,event
0af57408239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0af5761a239111eb94400242ac110010,life,event,marry,1602345600,event
0af6a652239111eb94400242ac110010,movement,event,transport,1602345600,event
0af6aa76239111eb94400242ac110010,movement,event,transport,1602345600,event
0af6acec239111eb94400242ac110010,movement,event,transport,1602345600,event
0af84566239111eb94400242ac110010,movement,event,transport,1602345600,event
0af8489a239111eb94400242ac110010,personell,event,end_position,1602345600,event
0afaabf8239111eb94400242ac110010,personell,event,start_position,1602345600,event
0afab04e239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0afab30a239111eb94400242ac110010,movement,event,transport,1602345600,event
0afab544239111eb94400242ac110010,personell,event,start_position,1602345600,event
0afab6d4239111eb94400242ac110010,personell,event,start_position,1602345600,event
0afb7e20239111eb94400242ac110010,life,event,marry,1602345600,event
0afb8064239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0afb81b8239111eb94400242ac110010,business,event,start_org,1602345600,event
0afc3a18239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0afc3c7a239111eb94400242ac110010,movement,event,transport,1602345600,event
0afc3de2239111eb94400242ac110010,justice,event,charge_indict,1602345600,event
0afc403a239111eb94400242ac110010,justice,event,charge_indict,1602345600,event
0afc4224239111eb94400242ac110010,conflict,event,attack,1602345600,event
0afc444a239111eb94400242ac110010,justice,event,release_parole,1602345600,event
0afc4698239111eb94400242ac110010,business,event,merge_org,1602345600,event
0afc4864239111eb94400242ac110010,business,event,merge_org,1602345600,event
0afd4138239111eb94400242ac110010,justice,event,appeal,1602345600,event
0afd45de239111eb94400242ac110010,justice,event,sue,1602345600,event
0afd4840239111eb94400242ac110010,personell,event,start_position,1602345600,event
0afd49c6239111eb94400242ac110010,personell,event,start_position,1602345600,event
0afd4b1a239111eb94400242ac110010,justice,event,charge_indict,1602345600,event
0afd4cf0239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0afd4e30239111eb94400242ac110010,contact,event,meet,1602345600,event
0aff46a4239111eb94400242ac110010,conflict,event,attack,1602345600,event
0afff220239111eb94400242ac110010,movement,event,transport,1602345600,event
0b00a562239111eb94400242ac110010,conflict,event,attack,1602345600,event
0b00a832239111eb94400242ac110010,justice,event,trial_hearing,1602345600,event
0b00ab20239111eb94400242ac110010,justice,event,charge_indict,1602345600,event
0b00ad5a239111eb94400242ac110010,movement,event,transport,1602345600,event
0b00af94239111eb94400242ac110010,transaction,event,transfer_money,1602345600,event
0b016be6239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b017000239111eb94400242ac110010,movement,event,transport,1602345600,event
0b01723a239111eb94400242ac110010,movement,event,transport,1602345600,event
0b02581c239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b025baa239111eb94400242ac110010,movement,event,transport,1602345600,event
0b025dbc239111eb94400242ac110010,movement,event,transport,1602345600,event
0b025f38239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b03fe7e239111eb94400242ac110010,justice,event,arrest_jail,1602345600,event
0b040392239111eb94400242ac110010,contact,event,phone_write,1602345600,event
0b04ca5c239111eb94400242ac110010,movement,event,transport,1602345600,event
0b04cc96239111eb94400242ac110010,movement,event,transport,1602345600,event
0b0649f4239111eb94400242ac110010,movement,event,transport,1602345600,event
0b079494239111eb94400242ac110010,movement,event,transport,1602345600,event
0b079912239111eb94400242ac110010,movement,event,transport,1602345600,event
0b079bf6239111eb94400242ac110010,life,event,die,1602345600,event
0b079e4e239111eb94400242ac110010,personell,event,end_position,1602345600,event
