id:ID(LINK),type,e_type,ts,from:START_ID,to:END_ID,from_type,to_type
2mt9uz0b40e6c2239111eb94400242ac110010,包含,0,-1,NTW4765786256323734780,0a7a8518239111eb94400242ac110010,entity,document
doceve0b7019d8239111eb94400242ac110010,包含,0,0,0a7b437c239111eb94400242ac110010,0a7a8518239111eb94400242ac110010,event,document
irpakz0b40f914239111eb94400242ac110010,包含,0,-1,Q130879,0a7b48cc239111eb94400242ac110010,entity,document
du1mpm0b40f022239111eb94400242ac110010,包含,0,-1,Q16,0a7b48cc239111eb94400242ac110010,entity,document
uszy0p0b40f59a239111eb94400242ac110010,包含,0,-1,Q148,0a7b48cc239111eb94400242ac110010,entity,document
pxtry50b40fc84239111eb94400242ac110010,包含,0,-1,Q160120,0a7b48cc239111eb94400242ac110010,entity,document
xgmnlf0b40f216239111eb94400242ac110010,包含,0,-1,Q30,0a7b48cc239111eb94400242ac110010,entity,document
jfrs5y0b40f3e2239111eb94400242ac110010,包含,0,-1,Q22686,0a7b48cc239111eb94400242ac110010,entity,document
6lbuhd0b40fac2239111eb94400242ac110010,包含,0,-1,Q40464,0a7b48cc239111eb94400242ac110010,entity,document
qyfxpj0b40fe46239111eb94400242ac110010,包含,0,-1,Q59485866,0a7b48cc239111eb94400242ac110010,entity,document
lzjqai0b40f75c239111eb94400242ac110010,包含,0,-1,Q59651726,0a7b48cc239111eb94400242ac110010,entity,document
h9rdzt0b410012239111eb94400242ac110010,包含,0,-1,NTW4765786256323734781,0a7b48cc239111eb94400242ac110010,entity,document
a4e3gw0b4101de239111eb94400242ac110010,包含,0,-1,NTW4765786256323734782,0a7b48cc239111eb94400242ac110010,entity,document
opbuk50b4103a0239111eb94400242ac110010,包含,0,-1,NTW4765786256323734783,0a7b48cc239111eb94400242ac110010,entity,document
n67rzm0b410580239111eb94400242ac110010,包含,0,-1,NTW4765786256323734784,0a7b48cc239111eb94400242ac110010,entity,document
iuc0jb0b410742239111eb94400242ac110010,包含,0,-1,NTW4765786256323734785,0a7b48cc239111eb94400242ac110010,entity,document
doceve0b701f14239111eb94400242ac110010,包含,0,0,0a7c0a1e239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b702824239111eb94400242ac110010,包含,0,0,0a7c0eba239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b7031b6239111eb94400242ac110010,包含,0,0,0a7c127a239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b703a62239111eb94400242ac110010,包含,0,0,0a7c15c2239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b7043ae239111eb94400242ac110010,包含,0,0,0a7c186a239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b704caa239111eb94400242ac110010,包含,0,0,0a7c1bd0239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b705132239111eb94400242ac110010,包含,0,0,0a7c1dce239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b705a6a239111eb94400242ac110010,包含,0,0,0a7c213e239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
doceve0b7063fc239111eb94400242ac110010,包含,0,0,0a7c2544239111eb94400242ac110010,0a7b48cc239111eb94400242ac110010,event,document
by6p9p0b410fd0239111eb94400242ac110010,包含,0,-1,Q15174,0a7c2986239111eb94400242ac110010,entity,document
oaqq350b4111ce239111eb94400242ac110010,包含,0,-1,Q2035655,0a7c2986239111eb94400242ac110010,entity,document
cnqphk0b411390239111eb94400242ac110010,包含,0,-1,Q5913174,0a7c2986239111eb94400242ac110010,entity,document
0tfvs30b411958239111eb94400242ac110010,包含,0,-1,NTW4765786256323734213,0a7c2986239111eb94400242ac110010,entity,document
sbozgd0b4115b6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734786,0a7c2986239111eb94400242ac110010,entity,document
xyi9he0b411782239111eb94400242ac110010,包含,0,-1,NTW4765786256323734787,0a7c2986239111eb94400242ac110010,entity,document
ceelsf0b411b1a239111eb94400242ac110010,包含,0,-1,NTW4765786256323734788,0a7c2986239111eb94400242ac110010,entity,document
bka4zh0b411e58239111eb94400242ac110010,包含,0,-1,NTW4765786256323734789,0a7c2986239111eb94400242ac110010,entity,document
rd8a5n0b41202e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734790,0a7c2986239111eb94400242ac110010,entity,document
ywf9al0b4121e6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734791,0a7c2986239111eb94400242ac110010,entity,document
9ujbpy0b4123a8239111eb94400242ac110010,包含,0,-1,NTW4765786256323734792,0a7c2986239111eb94400242ac110010,entity,document
ybo7dd0b41256a239111eb94400242ac110010,包含,0,-1,NTW4765786256323734793,0a7c2986239111eb94400242ac110010,entity,document
s1pagl0b41272c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734794,0a7c2986239111eb94400242ac110010,entity,document
bwyvp10b4128ee239111eb94400242ac110010,包含,0,-1,NTW4765786256323734795,0a7c2986239111eb94400242ac110010,entity,document
ofmvhk0b412aa6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734796,0a7c2986239111eb94400242ac110010,entity,document
obqfjd0b413564239111eb94400242ac110010,包含,0,-1,Q666349,0a7dbe2c239111eb94400242ac110010,entity,document
fhslge0b413726239111eb94400242ac110010,包含,0,-1,Q32141,0a7dbe2c239111eb94400242ac110010,entity,document
9gsm6r0b4138e8239111eb94400242ac110010,包含,0,-1,Q32436,0a7dbe2c239111eb94400242ac110010,entity,document
x3o6mx0b413c9e239111eb94400242ac110010,包含,0,-1,Q8053940,0a7dbe2c239111eb94400242ac110010,entity,document
tuiwoh0b414004239111eb94400242ac110010,包含,0,-1,Q8646,0a7dbe2c239111eb94400242ac110010,entity,document
lpf1il0b413370239111eb94400242ac110010,包含,0,-1,Q956,0a7dbe2c239111eb94400242ac110010,entity,document
xhd9fy0b413e56239111eb94400242ac110010,包含,0,-1,Q959687,0a7dbe2c239111eb94400242ac110010,entity,document
at7hjf0b413aa0239111eb94400242ac110010,包含,0,-1,Q4725987,0a7dbe2c239111eb94400242ac110010,entity,document
fczgct0b414aea239111eb94400242ac110010,包含,0,-1,NTW4765786256323733655,0a7dbe2c239111eb94400242ac110010,entity,document
rvfgyu0b41457c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734282,0a7dbe2c239111eb94400242ac110010,entity,document
jer9ix0b4141e4239111eb94400242ac110010,包含,0,-1,NTW4765786256323734528,0a7dbe2c239111eb94400242ac110010,entity,document
azs0bt0b41503a239111eb94400242ac110010,包含,0,-1,NTW4765786256323734529,0a7dbe2c239111eb94400242ac110010,entity,document
roxve70b4143b0239111eb94400242ac110010,包含,0,-1,NTW4765786256323734530,0a7dbe2c239111eb94400242ac110010,entity,document
zsokdx0b4153c8239111eb94400242ac110010,包含,0,-1,NTW4765786256323734712,0a7dbe2c239111eb94400242ac110010,entity,document
6nq9ar0b415580239111eb94400242ac110010,包含,0,-1,NTW4765786256323734713,0a7dbe2c239111eb94400242ac110010,entity,document
srmtk50b414e82239111eb94400242ac110010,包含,0,-1,NTW4765786256323734720,0a7dbe2c239111eb94400242ac110010,entity,document
cwfptz0b414748239111eb94400242ac110010,包含,0,-1,NTW4765786256323734797,0a7dbe2c239111eb94400242ac110010,entity,document
tduxom0b414914239111eb94400242ac110010,包含,0,-1,NTW4765786256323734798,0a7dbe2c239111eb94400242ac110010,entity,document
rgkwja0b414cb6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734799,0a7dbe2c239111eb94400242ac110010,entity,document
mfsyv00b415206239111eb94400242ac110010,包含,0,-1,NTW4765786256323734800,0a7dbe2c239111eb94400242ac110010,entity,document
doceve0b706802239111eb94400242ac110010,包含,0,0,0a7f3072239111eb94400242ac110010,0a7dbe2c239111eb94400242ac110010,event,document
9kddwl0b4164d0239111eb94400242ac110010,包含,0,-1,Q170322,0a7f35a4239111eb94400242ac110010,entity,document
tdniyo0b4168e0239111eb94400242ac110010,包含,0,-1,Q207936,0a7f35a4239111eb94400242ac110010,entity,document
fsrjot0b41670a239111eb94400242ac110010,包含,0,-1,Q145,0a7f35a4239111eb94400242ac110010,entity,document
3cil6g0b416ab6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734425,0a7f35a4239111eb94400242ac110010,entity,document
doceve0b706ac8239111eb94400242ac110010,包含,0,0,0a7f7780239111eb94400242ac110010,0a7f35a4239111eb94400242ac110010,event,document
apzzuv0b4176dc239111eb94400242ac110010,包含,0,-1,Q127295,0a7f7fc8239111eb94400242ac110010,entity,document
co5clb0b418316239111eb94400242ac110010,包含,0,-1,Q43684,0a7f7fc8239111eb94400242ac110010,entity,document
e5cgq30b417b8c239111eb94400242ac110010,包含,0,-1,Q19214,0a7f7fc8239111eb94400242ac110010,entity,document
oixjg70b41786c239111eb94400242ac110010,包含,0,-1,Q1006911,0a7f7fc8239111eb94400242ac110010,entity,document
q5lxcz0b417056239111eb94400242ac110010,包含,0,-1,Q5a0963,0a7f7fc8239111eb94400242ac110010,entity,document
h2pu6l0b417542239111eb94400242ac110010,包含,0,-1,Q1076970,0a7f7fc8239111eb94400242ac110010,entity,document
gr3rk80b4173a8239111eb94400242ac110010,包含,0,-1,Q198061,0a7f7fc8239111eb94400242ac110010,entity,document
uanil60b417eac239111eb94400242ac110010,包含,0,-1,Q9080453,0a7f7fc8239111eb94400242ac110010,entity,document
glebod0b417d1c239111eb94400242ac110010,包含,0,-1,Q9110620,0a7f7fc8239111eb94400242ac110010,entity,document
rih2nu0b41720e239111eb94400242ac110010,包含,0,-1,Q57052,0a7f7fc8239111eb94400242ac110010,entity,document
zpuch00b4179fc239111eb94400242ac110010,包含,0,-1,Q956,0a7f7fc8239111eb94400242ac110010,entity,document
clydmd0b418032239111eb94400242ac110010,包含,0,-1,Q6162150,0a7f7fc8239111eb94400242ac110010,entity,document
c1a3xu0b4184f6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734801,0a7f7fc8239111eb94400242ac110010,entity,document
yfgknf0b4186a4239111eb94400242ac110010,包含,0,-1,NTW4765786256323734802,0a7f7fc8239111eb94400242ac110010,entity,document
baownk0b418848239111eb94400242ac110010,包含,0,-1,NTW4765786256323734803,0a7f7fc8239111eb94400242ac110010,entity,document
zfmoj80b418a28239111eb94400242ac110010,包含,0,-1,NTW4765786256323734804,0a7f7fc8239111eb94400242ac110010,entity,document
qhyjam0b418bcc239111eb94400242ac110010,包含,0,-1,NTW4765786256323734805,0a7f7fc8239111eb94400242ac110010,entity,document
doceve0b70a6e6239111eb94400242ac110010,包含,0,0,0a813d54239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70ac18239111eb94400242ac110010,包含,0,0,0a81406a239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70b8e8239111eb94400242ac110010,包含,0,0,0a814466239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70bdc0239111eb94400242ac110010,包含,0,0,0a8146a0239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70c180239111eb94400242ac110010,包含,0,0,0a81a802239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70c4dc239111eb94400242ac110010,包含,0,0,0a82156c239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
doceve0b70c806239111eb94400242ac110010,包含,0,0,0a821814239111eb94400242ac110010,0a7f7fc8239111eb94400242ac110010,event,document
tpkbrg0b419ef0239111eb94400242ac110010,包含,0,-1,Q1465303,0a821bde239111eb94400242ac110010,entity,document
ij41dd0b419806239111eb94400242ac110010,包含,0,-1,Q30,0a821bde239111eb94400242ac110010,entity,document
htibnt0b419ba8239111eb94400242ac110010,包含,0,-1,Q347788,0a821bde239111eb94400242ac110010,entity,document
n8ie2h0b4199fa239111eb94400242ac110010,包含,0,-1,Q3495288,0a821bde239111eb94400242ac110010,entity,document
jgmt0d0b419d4c239111eb94400242ac110010,包含,0,-1,Q549697,0a821bde239111eb94400242ac110010,entity,document
x3lzcc0b41a0a8239111eb94400242ac110010,包含,0,-1,NTW4765786256323734806,0a821bde239111eb94400242ac110010,entity,document
yc0ldg0b41a260239111eb94400242ac110010,包含,0,-1,NTW4765786256323734807,0a821bde239111eb94400242ac110010,entity,document
jfdbhw0b41a40e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734808,0a821bde239111eb94400242ac110010,entity,document
k8vttd0b41a5b2239111eb94400242ac110010,包含,0,-1,NTW47657862563237348a09,0a821bde239111eb94400242ac110010,entity,document
ovz7lb0b41a74c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734810,0a821bde239111eb94400242ac110010,entity,document
zyujwg0b41a8fa239111eb94400242ac110010,包含,0,-1,NTW4765786256323734811,0a821bde239111eb94400242ac110010,entity,document
y08o3r0b41aa9e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734812,0a821bde239111eb94400242ac110010,entity,document
zfjrty0b41ac4c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734813,0a821bde239111eb94400242ac110010,entity,document
dgt4w70b41adf0239111eb94400242ac110010,包含,0,-1,NTW4765786256323734814,0a821bde239111eb94400242ac110010,entity,document
doceve0b70cb9e239111eb94400242ac110010,包含,0,0,0a830058239111eb94400242ac110010,0a821bde239111eb94400242ac110010,event,document
doceve0b70d0b2239111eb94400242ac110010,包含,0,0,0a8303be239111eb94400242ac110010,0a821bde239111eb94400242ac110010,event,document
doceve0b70d382239111eb94400242ac110010,包含,0,0,0a830648239111eb94400242ac110010,0a821bde239111eb94400242ac110010,event,document
doceve0b70d8a0239111eb94400242ac110010,包含,0,0,0a8308a0239111eb94400242ac110010,0a821bde239111eb94400242ac110010,event,document
otbxmf0b41b6ba239111eb94400242ac110010,包含,0,-1,Q15174,0a830e04239111eb94400242ac110010,entity,document
dzxpkn0b41b8ae239111eb94400242ac110010,包含,0,-1,Q833881,0a830e04239111eb94400242ac110010,entity,document
ljr61x0b41ba8e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734815,0a830e04239111eb94400242ac110010,entity,document
dlkg8a0b41bc64239111eb94400242ac110010,包含,0,-1,NTW4765786256323734816,0a830e04239111eb94400242ac110010,entity,document
6ij30j0b41be26239111eb94400242ac110010,包含,0,-1,NTW4765786256323734817,0a830e04239111eb94400242ac110010,entity,document
9qhvxm0b41bfe8239111eb94400242ac110010,包含,0,-1,NTW4765786256323734818,0a830e04239111eb94400242ac110010,entity,document
m42k7c0b41d578239111eb94400242ac110010,包含,0,-1,Q19188,0a83925c239111eb94400242ac110010,entity,document
ic3d6z0b41d1f4239111eb94400242ac110010,包含,0,-1,Q43934,0a83925c239111eb94400242ac110010,entity,document
tl5cmt0b41ce3e239111eb94400242ac110010,包含,0,-1,Q15175,0a83925c239111eb94400242ac110010,entity,document
i1xuad0b41d01e239111eb94400242ac110010,包含,0,-1,Q19770,0a83925c239111eb94400242ac110010,entity,document
aw6u4d0b41cc22239111eb94400242ac110010,包含,0,-1,Q8686,0a83925c239111eb94400242ac110010,entity,document
egjwu40b41d3b6239111eb94400242ac110010,包含,0,-1,Q41705,0a83925c239111eb94400242ac110010,entity,document
jf04cs0b41d762239111eb94400242ac110010,包含,0,-1,NTW4765786256323734819,0a83925c239111eb94400242ac110010,entity,document
43ay170b41de74239111eb94400242ac110010,包含,0,-1,Q43684,0a83d816239111eb94400242ac110010,entity,document
2qdn0w0b41dc8a239111eb94400242ac110010,包含,0,-1,Q148,0a83d816239111eb94400242ac110010,entity,document
hwfgp00b41e05e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734820,0a83d816239111eb94400242ac110010,entity,document
vmsadu0b41e248239111eb94400242ac110010,包含,0,-1,NTW4765786256323734821,0a83d816239111eb94400242ac110010,entity,document
pcd5dj0b41e41e239111eb94400242ac110010,包含,0,-1,NTW4765786256323734822,0a83d816239111eb94400242ac110010,entity,document
xhus8j0b41e5f4239111eb94400242ac110010,包含,0,-1,NTW4765786256323734823,0a83d816239111eb94400242ac110010,entity,document
2wzuco0b41e7ca239111eb94400242ac110010,包含,0,-1,NTW4765786256323734824,0a83d816239111eb94400242ac110010,entity,document
doceve0b70db20239111eb94400242ac110010,包含,0,0,0a846470239111eb94400242ac110010,0a83d816239111eb94400242ac110010,event,document
doceve0b70dfc6239111eb94400242ac110010,包含,0,0,0a8467ea239111eb94400242ac110010,0a83d816239111eb94400242ac110010,event,document
doceve0b70e43a239111eb94400242ac110010,包含,0,0,0a8469f2239111eb94400242ac110010,0a83d816239111eb94400242ac110010,event,document
doceve0b70e67e239111eb94400242ac110010,包含,0,0,0a846b32239111eb94400242ac110010,0a83d816239111eb94400242ac110010,event,document
doceve0b70e8b8239111eb94400242ac110010,包含,0,0,0a846c40239111eb94400242ac110010,0a83d816239111eb94400242ac110010,event,document
rm7fw40b41f1ca239111eb94400242ac110010,包含,0,-1,Q48340,0a846e52239111eb94400242ac110010,entity,document
xssnv00b41ef5e239111eb94400242ac110010,包含,0,-1,Q30,0a846e52239111eb94400242ac110010,entity,document
av3oj80b41f3aa239111eb94400242ac110010,包含,0,-1,NTW4765786256323734825,0a846e52239111eb94400242ac110010,entity,document
ibucdx0b41f724239111eb94400242ac110010,包含,0,-1,NTW4765786256323734826,0a846e52239111eb94400242ac110010,entity,document
irpndq0b41f8dc239111eb94400242ac110010,包含,0,-1,NTW4765786256323734827,0a846e52239111eb94400242ac110010,entity,document
ar5sbn0b4200fc239111eb94400242ac110010,包含,0,-1,Q672618,0a84d914239111eb94400242ac110010,entity,document
thdx5x0b42028c239111eb94400242ac110010,包含,0,-1,Q519138,0a84d914239111eb94400242ac110010,entity,document
ydawqw0b41ff58239111eb94400242ac110010,包含,0,-1,Q35525,0a84d914239111eb94400242ac110010,entity,document
lh96ni0b41fd6e239111eb94400242ac110010,包含,0,-1,Q22686,0a84d914239111eb94400242ac110010,entity,document
c5a7nj0b420426239111eb94400242ac110010,包含,0,-1,Q204711,0a84d914239111eb94400242ac110010,entity,document
doceve0b70ec00239111eb94400242ac110010,包含,0,0,0a85c5e0239111eb94400242ac110010,0a84d914239111eb94400242ac110010,event,document
doceve0b70f1d2239111eb94400242ac110010,包含,0,0,0a85cb08239111eb94400242ac110010,0a84d914239111eb94400242ac110010,event,document
65yhtz0b421178239111eb94400242ac110010,包含,0,-1,Q14615,0a85d06c239111eb94400242ac110010,entity,document
lm9hn60b421312239111eb94400242ac110010,包含,0,-1,Q333206,0a85d06c239111eb94400242ac110010,entity,document
es0yiu0b421df8239111eb94400242ac110010,包含,0,-1,Q334,0a85d06c239111eb94400242ac110010,entity,document
pyi2fb0b421952239111eb94400242ac110010,包含,0,-1,Q48340,0a85d06c239111eb94400242ac110010,entity,document
fbfpsp0b421f88239111eb94400242ac110010,包含,0,-1,Q30,0a85d06c239111eb94400242ac110010,entity,document
r2mset0b421c72239111eb94400242ac110010,包含,0,-1,Q22686,0a85d06c239111eb94400242ac110010,entity,document
j1o7m20b421ae2239111eb94400242ac110010,包含,0,-1,Q884,0a85d06c239111eb94400242ac110010,entity,document
zdtbro0b4214ac239111eb94400242ac110010,包含,0,-1,Q9531,0a85d06c239111eb94400242ac110010,entity,document
i2qedw0b4217cc239111eb94400242ac110010,包含,0,-1,Q49623,0a85d06c239111eb94400242ac110010,entity,document
a0ucz30b420fd4239111eb94400242ac110010,包含,0,-1,Q56226,0a85d06c239111eb94400242ac110010,entity,document
vwjfta0b420dea239111eb94400242ac110010,包含,0,-1,Q423,0a85d06c239111eb94400242ac110010,entity,document
1kd76d0b42163c239111eb94400242ac110010,包含,0,-1,Q145,0a85d06c239111eb94400242ac110010,entity,document
pmcvjw0b422a6e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733836,0a85d06c239111eb94400242ac110010,entity,document
mqitgv0b42212c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734333,0a85d06c239111eb94400242ac110010,entity,document
iqkrnl0b4222ee239111eb94400242ac110010,包含,0,-1,NTW4765786256323734828,0a85d06c239111eb94400242ac110010,entity,document
qwz6l20b422488239111eb94400242ac110010,包含,0,-1,NTW4765786256323734829,0a85d06c239111eb94400242ac110010,entity,document
1nkphq0b422668239111eb94400242ac110010,包含,0,-1,NTW4765786256323734830,0a85d06c239111eb94400242ac110010,entity,document
dlqjhq0b422816239111eb94400242ac110010,包含,0,-1,NTW4765786256323734831,0a85d06c239111eb94400242ac110010,entity,document
uztvyd0b422c30239111eb94400242ac110010,包含,0,-1,NTW4765786256323734832,0a85d06c239111eb94400242ac110010,entity,document
doceve0b70f6aa239111eb94400242ac110010,包含,0,0,0a868142239111eb94400242ac110010,0a85d06c239111eb94400242ac110010,event,document
dvnnmx0b4237fc239111eb94400242ac110010,包含,0,-1,Q701651,0a8687be239111eb94400242ac110010,entity,document
by9c6s0b423a2c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734833,0a8687be239111eb94400242ac110010,entity,document
r8xcgn0b423c0c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734834,0a8687be239111eb94400242ac110010,entity,document
hvkxpj0b423dec239111eb94400242ac110010,包含,0,-1,NTW4765786256323734835,0a8687be239111eb94400242ac110010,entity,document
fkersl0b423fae239111eb94400242ac110010,包含,0,-1,NTW4765786256323734836,0a8687be239111eb94400242ac110010,entity,document
3vpixr0b424170239111eb94400242ac110010,包含,0,-1,NTW4765786256323734837,0a8687be239111eb94400242ac110010,entity,document
d9385o0b42433c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734838,0a8687be239111eb94400242ac110010,entity,document
bwvsl60b42500c239111eb94400242ac110010,包含,0,-1,Q11211,0a872d5e239111eb94400242ac110010,entity,document
jcfqu90b424a58239111eb94400242ac110010,包含,0,-1,Q11220,0a872d5e239111eb94400242ac110010,entity,document
x9nesd0b424e4a239111eb94400242ac110010,包含,0,-1,Q865,0a872d5e239111eb94400242ac110010,entity,document
128xam0b424c42239111eb94400242ac110010,包含,0,-1,Q40469,0a872d5e239111eb94400242ac110010,entity,document
t21kse0b4251d8239111eb94400242ac110010,包含,0,-1,NTW4765786256323734839,0a872d5e239111eb94400242ac110010,entity,document
kxediv0b42539a239111eb94400242ac110010,包含,0,-1,NTW4765786256323734840,0a872d5e239111eb94400242ac110010,entity,document
lbcr7o0b42555c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734841,0a872d5e239111eb94400242ac110010,entity,document
tplfvp0b425b6a239111eb94400242ac110010,包含,0,-1,Q15174,0a87cec6239111eb94400242ac110010,entity,document
ivumhh0b426236239111eb94400242ac110010,包含,0,-1,Q8646,0a87cec6239111eb94400242ac110010,entity,document
kctuqd0b425f02239111eb94400242ac110010,包含,0,-1,Q878514,0a87cec6239111eb94400242ac110010,entity,document
z9pwus0b425d4a239111eb94400242ac110010,包含,0,-1,Q1758914,0a87cec6239111eb94400242ac110010,entity,document
dmxesp0b426402239111eb94400242ac110010,包含,0,-1,Q28412269,0a87cec6239111eb94400242ac110010,entity,document
znt8qi0b4265ce239111eb94400242ac110010,包含,0,-1,NTW4765786256323734842,0a87cec6239111eb94400242ac110010,entity,document
pbjhzm0b4267a4239111eb94400242ac110010,包含,0,-1,NTW4765786256323734843,0a87cec6239111eb94400242ac110010,entity,document
cpcv8v0b42697a239111eb94400242ac110010,包含,0,-1,NTW4765786256323734844,0a87cec6239111eb94400242ac110010,entity,document
kbbfef0b426b3c239111eb94400242ac110010,包含,0,-1,NTW4765786256323734845,0a87cec6239111eb94400242ac110010,entity,document
bizeso0b426cfe239111eb94400242ac110010,包含,0,-1,NTW4765786256323734846,0a87cec6239111eb94400242ac110010,entity,document
a37kdb0b426eca239111eb94400242ac110010,包含,0,-1,NTW4765786256323734847,0a87cec6239111eb94400242ac110010,entity,document
9fop8c0b427082239111eb94400242ac110010,包含,0,-1,NTW4765786256323734848,0a87cec6239111eb94400242ac110010,entity,document
fmona90b427244239111eb94400242ac110010,包含,0,-1,NTW4765786256323734849,0a87cec6239111eb94400242ac110010,entity,document
doceve0b70fe66239111eb94400242ac110010,包含,0,0,0a89325c239111eb94400242ac110010,0a87cec6239111eb94400242ac110010,event,document
doceve0b7100be239111eb94400242ac110010,包含,0,0,0a8934f0239111eb94400242ac110010,0a87cec6239111eb94400242ac110010,event,document
doceve0b710334239111eb94400242ac110010,包含,0,0,0a8937de239111eb94400242ac110010,0a87cec6239111eb94400242ac110010,event,document
doceve0b7108fc239111eb94400242ac110010,包含,0,0,0a894332239111eb94400242ac110010,0a87cec6239111eb94400242ac110010,event,document
doceve0b710c80239111eb94400242ac110010,包含,0,0,0a8946e8239111eb94400242ac110010,0a87cec6239111eb94400242ac110010,event,document
dljisy0b4285c2239111eb94400242ac110010,包含,0,-1,Q6790301,0a894c7e239111eb94400242ac110010,entity,document
j6dc8v0b42893c239111eb94400242ac110010,包含,0,-1,Q148,0a894c7e239111eb94400242ac110010,entity,document
v8rcu20b428400239111eb94400242ac110010,包含,0,-1,Q29583237,0a894c7e239111eb94400242ac110010,entity,document
quvrl50b428004239111eb94400242ac110010,包含,0,-1,Q15031,0a894c7e239111eb94400242ac110010,entity,document
przvo90b428220239111eb94400242ac110010,包含,0,-1,Q15174,0a894c7e239111eb94400242ac110010,entity,document
lhoexg0b42877a239111eb94400242ac110010,包含,0,-1,Q8646,0a894c7e239111eb94400242ac110010,entity,document
wwv6ja0b428b08239111eb94400242ac110010,包含,0,-1,Q1195076,0a894c7e239111eb94400242ac110010,entity,document
ysoxjt0b428cd4239111eb94400242ac110010,包含,0,-1,NTW4765786256323734850,0a894c7e239111eb94400242ac110010,entity,document
eewpjo0b428eaa239111eb94400242ac110010,包含,0,-1,NTW4765786256323734851,0a894c7e239111eb94400242ac110010,entity,document
pqyvjx0b4290c6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734852,0a894c7e239111eb94400242ac110010,entity,document
ilpfgt0b429274239111eb94400242ac110010,包含,0,-1,NTW4765786256323734853,0a894c7e239111eb94400242ac110010,entity,document
x1i75n0b42a264239111eb94400242ac110010,包含,0,-1,Q15568,0a8a583a239111eb94400242ac110010,entity,document
skwfsl0b42a5b6239111eb94400242ac110010,包含,0,-1,Q15902246,0a8a583a239111eb94400242ac110010,entity,document
tvyqmu0b42a746239111eb94400242ac110010,包含,0,-1,Q8646,0a8a583a239111eb94400242ac110010,entity,document
nxsocf0b42a8ea239111eb94400242ac110010,包含,0,-1,Q9137251,0a8a583a239111eb94400242ac110010,entity,document
szth870b42a07a239111eb94400242ac110010,包含,0,-1,Q16955,0a8a583a239111eb94400242ac110010,entity,document
c5tg3q0b42a41c239111eb94400242ac110010,包含,0,-1,Q12060520,0a8a583a239111eb94400242ac110010,entity,document
nqt0by0b42aaa2239111eb94400242ac110010,包含,0,-1,NTW4765786256323733641,0a8a583a239111eb94400242ac110010,entity,document
m9etew0b42b75e239111eb94400242ac110010,包含,0,-1,NTW4765786256323733645,0a8a583a239111eb94400242ac110010,entity,document
vffz9q0b42afb6239111eb94400242ac110010,包含,0,-1,NTW4765786256323733651,0a8a583a239111eb94400242ac110010,entity,document
coruaj0b42b164239111eb94400242ac110010,包含,0,-1,NTW4765786256323733973,0a8a583a239111eb94400242ac110010,entity,document
7wpyos0b42ac50239111eb94400242ac110010,包含,0,-1,NTW4765786256323734854,0a8a583a239111eb94400242ac110010,entity,document
hlzdub0b42adfe239111eb94400242ac110010,包含,0,-1,NTW4765786256323734855,0a8a583a239111eb94400242ac110010,entity,document
qy39ks0b42b3d0239111eb94400242ac110010,包含,0,-1,NTW4765786256323734856,0a8a583a239111eb94400242ac110010,entity,document
psg4em0b42b5a6239111eb94400242ac110010,包含,0,-1,NTW4765786256323734857,0a8a583a239111eb94400242ac110010,entity,document
